'2022/8/10/9:43:17',1.386,0.139,0.193,27.1
'2022/8/10/9:43:19',1.386,0.138,0.191,27.1
'2022/8/10/9:43:21',1.385,0.138,0.191,27.1
'2022/8/10/9:43:23',1.385,0.141,0.195,27.1
'2022/8/10/9:43:25',1.385,0.139,0.193,27.1
'2022/8/10/9:43:27',1.386,0.136,0.188,29.2
'2022/8/10/9:43:30',1.385,0.139,0.193,31.2
'2022/8/10/9:43:32',1.385,0.139,0.193,31.2
'2022/8/10/9:43:34',1.386,0.138,0.191,33.3
'2022/8/10/9:43:36',1.385,0.138,0.191,33.3
'2022/8/10/9:43:38',1.384,0.138,0.191,33.3
'2022/8/10/9:43:40',1.385,0.139,0.193,31.2
'2022/8/10/9:43:42',1.385,0.139,0.193,31.2
'2022/8/10/9:43:45',1.384,0.139,0.192,29.2
'2022/8/10/9:43:47',1.385,0.139,0.193,27.1
'2022/8/10/9:43:49',1.386,0.140,0.194,25.0
'2022/8/10/9:43:51',1.384,0.140,0.194,25.0
'2022/8/10/9:43:53',1.384,0.139,0.192,25.0
'2022/8/10/9:43:55',1.384,0.138,0.191,25.0
'2022/8/10/9:43:58',1.384,0.139,0.192,25.0
'2022/8/10/9:44:0',1.383,0.139,0.192,25.0
'2022/8/10/9:44:2',1.384,0.138,0.191,27.1
'2022/8/10/9:44:4',1.384,0.139,0.192,27.1
'2022/8/10/9:44:7',1.384,0.138,0.191,27.1
'2022/8/10/9:44:9',1.385,0.138,0.191,27.1
'2022/8/10/9:44:11',1.385,0.139,0.193,27.1
'2022/8/10/9:44:13',1.384,0.138,0.191,25.0
'2022/8/10/9:44:16',1.384,0.139,0.192,25.0
'2022/8/10/9:44:18',1.384,0.138,0.191,25.0
'2022/8/10/9:44:20',1.384,0.138,0.191,25.0
'2022/8/10/9:44:23',1.384,0.138,0.191,25.0
'2022/8/10/9:44:25',1.384,0.140,0.194,25.0
'2022/8/10/9:44:27',1.384,0.139,0.192,25.0
'2022/8/10/9:44:29',1.384,0.138,0.191,25.0
'2022/8/10/9:44:32',1.384,0.138,0.191,25.0
'2022/8/10/9:44:34',1.384,0.139,0.192,25.0
'2022/8/10/9:44:37',1.385,0.139,0.193,22.9
'2022/8/10/9:44:39',1.384,0.138,0.191,20.8
'2022/8/10/9:44:41',1.383,0.138,0.191,20.8
'2022/8/10/9:44:43',1.384,0.139,0.192,18.8
'2022/8/10/9:44:46',1.384,0.138,0.191,18.8
'2022/8/10/9:44:48',1.384,0.138,0.191,18.8
'2022/8/10/9:44:51',1.384,0.138,0.191,18.8
'2022/8/10/9:44:53',1.384,0.139,0.192,18.8
'2022/8/10/9:44:55',1.381,0.139,0.192,18.8
'2022/8/10/9:44:58',1.383,0.139,0.192,18.8
'2022/8/10/9:45:0',1.383,0.139,0.192,18.8
'2022/8/10/9:45:3',1.384,0.139,0.192,18.8
'2022/8/10/9:45:5',1.383,0.138,0.191,16.7
'2022/8/10/9:45:7',1.383,0.138,0.191,16.7
'2022/8/10/9:45:10',1.383,0.139,0.192,16.7
'2022/8/10/9:45:12',1.383,0.138,0.191,16.7
'2022/8/10/9:45:15',1.383,0.138,0.191,16.7
'2022/8/10/9:45:17',1.384,0.140,0.194,14.6
'2022/8/10/9:45:19',1.383,0.139,0.192,12.5
'2022/8/10/9:45:22',1.384,0.138,0.191,14.6
'2022/8/10/9:45:24',1.381,0.138,0.191,14.6
'2022/8/10/9:45:26',1.383,0.139,0.192,12.5
'2022/8/10/9:45:28',1.383,0.139,0.192,12.5
'2022/8/10/9:45:31',1.383,0.139,0.192,12.5
'2022/8/10/9:45:33',1.383,0.138,0.191,12.5
'2022/8/10/9:45:35',1.383,0.136,0.188,12.5
'2022/8/10/9:45:38',1.381,0.139,0.192,14.6
'2022/8/10/9:45:40',1.383,0.138,0.191,16.7
'2022/8/10/9:45:43',1.383,0.139,0.192,16.7
'2022/8/10/9:45:45',1.383,0.138,0.191,16.7
'2022/8/10/9:45:47',1.381,0.136,0.188,14.6
'2022/8/10/9:45:50',1.383,0.138,0.191,12.5
'2022/8/10/9:45:52',1.381,0.138,0.191,12.5
'2022/8/10/9:45:55',1.381,0.139,0.192,12.5
'2022/8/10/9:45:57',1.383,0.139,0.192,12.5
'2022/8/10/9:45:59',1.383,0.138,0.191,12.5
'2022/8/10/9:46:2',1.381,0.139,0.192,14.6
'2022/8/10/9:46:4',1.383,0.139,0.192,14.6
'2022/8/10/9:46:7',1.381,0.138,0.191,12.5
'2022/8/10/9:46:9',1.381,0.139,0.192,12.5
'2022/8/10/9:46:12',1.381,0.138,0.191,12.5
'2022/8/10/9:46:14',1.381,0.139,0.192,12.5
'2022/8/10/9:46:16',1.381,0.140,0.193,12.5
'2022/8/10/9:46:19',1.381,0.139,0.192,12.5
'2022/8/10/9:46:21',1.381,0.139,0.192,12.5
'2022/8/10/9:46:24',1.381,0.139,0.192,12.5
'2022/8/10/9:46:26',1.380,0.139,0.192,12.5
'2022/8/10/9:46:29',1.380,0.138,0.190,12.5
'2022/8/10/9:46:31',1.381,0.139,0.192,10.4
'2022/8/10/9:46:34',1.381,0.138,0.191,10.4
'2022/8/10/9:46:36',1.380,0.139,0.192,12.5
'2022/8/10/9:46:39',1.381,0.136,0.188,14.6
'2022/8/10/9:46:41',1.381,0.139,0.192,14.6
'2022/8/10/9:46:44',1.380,0.138,0.190,12.5
'2022/8/10/9:46:46',1.380,0.136,0.188,12.5
'2022/8/10/9:46:49',1.380,0.139,0.192,12.5
'2022/8/10/9:46:51',1.381,0.138,0.191,14.6
'2022/8/10/9:46:54',1.380,0.138,0.190,12.5
'2022/8/10/9:46:57',1.380,0.136,0.188,12.5
'2022/8/10/9:46:59',1.380,0.138,0.190,12.5
'2022/8/10/9:47:2',1.380,0.138,0.190,12.5
'2022/8/10/9:47:4',1.380,0.136,0.188,12.5
'2022/8/10/9:47:7',1.380,0.138,0.190,12.5
'2022/8/10/9:47:10',1.380,0.138,0.190,12.5
'2022/8/10/9:47:12',1.380,0.138,0.190,12.5
'2022/8/10/9:47:15',1.379,0.138,0.190,12.5
'2022/8/10/9:47:18',1.380,0.138,0.190,12.5
'2022/8/10/9:47:20',1.380,0.138,0.190,12.5
'2022/8/10/9:47:23',1.380,0.139,0.192,12.5
'2022/8/10/9:47:25',1.380,0.138,0.190,12.5
'2022/8/10/9:47:28',1.380,0.136,0.188,12.5
'2022/8/10/9:47:31',1.380,0.138,0.190,12.5
'2022/8/10/9:47:33',1.379,0.138,0.190,12.5
'2022/8/10/9:47:36',1.380,0.139,0.192,10.4
'2022/8/10/9:47:39',1.380,0.136,0.188,10.4
'2022/8/10/9:47:41',1.380,0.139,0.192,10.4
'2022/8/10/9:47:44',1.379,0.139,0.192,10.4
'2022/8/10/9:47:47',1.377,0.138,0.190,8.3
'2022/8/10/9:47:50',1.380,0.136,0.188,10.4
'2022/8/10/9:47:53',1.380,0.136,0.188,10.4
'2022/8/10/9:47:55',1.380,0.138,0.190,10.4
'2022/8/10/9:47:58',1.380,0.138,0.190,10.4
'2022/8/10/9:48:1',1.379,0.138,0.190,10.4
'2022/8/10/9:48:4',1.379,0.138,0.190,10.4
'2022/8/10/9:48:6',1.377,0.138,0.190,10.4
'2022/8/10/9:48:9',1.379,0.138,0.190,10.4
'2022/8/10/9:48:12',1.379,0.138,0.190,10.4
'2022/8/10/9:48:15',1.379,0.139,0.192,10.4
'2022/8/10/9:48:17',1.379,0.138,0.190,10.4
'2022/8/10/9:48:20',1.379,0.138,0.190,10.4
'2022/8/10/9:48:23',1.377,0.136,0.187,8.3
'2022/8/10/9:48:26',1.379,0.138,0.190,10.4
'2022/8/10/9:48:29',1.377,0.138,0.190,10.4
'2022/8/10/9:48:31',1.379,0.139,0.192,8.3
'2022/8/10/9:48:34',1.377,0.138,0.190,10.4
'2022/8/10/9:48:37',1.377,0.138,0.190,10.4
'2022/8/10/9:48:40',1.377,0.138,0.190,10.4
'2022/8/10/9:48:42',1.377,0.136,0.187,10.4
'2022/8/10/9:48:45',1.379,0.136,0.188,8.3
'2022/8/10/9:48:48',1.379,0.138,0.190,10.4
'2022/8/10/9:48:51',1.379,0.140,0.193,10.4
'2022/8/10/9:48:54',1.377,0.138,0.190,8.3
'2022/8/10/9:48:57',1.377,0.138,0.190,10.4
'2022/8/10/9:49:0',1.379,0.139,0.192,8.3
'2022/8/10/9:49:2',1.377,0.138,0.190,10.4
'2022/8/10/9:49:5',1.377,0.139,0.191,10.4
'2022/8/10/9:49:8',1.377,0.136,0.187,10.4
'2022/8/10/9:49:11',1.377,0.138,0.190,10.4
'2022/8/10/9:49:14',1.377,0.139,0.191,10.4
'2022/8/10/9:49:17',1.377,0.138,0.190,10.4
'2022/8/10/9:49:20',1.376,0.138,0.190,10.4
'2022/8/10/9:49:23',1.377,0.139,0.191,8.3
'2022/8/10/9:49:25',1.377,0.136,0.187,10.4
'2022/8/10/9:49:28',1.377,0.138,0.190,10.4
'2022/8/10/9:49:31',1.377,0.139,0.191,10.4
'2022/8/10/9:49:34',1.377,0.138,0.190,10.4
'2022/8/10/9:49:37',1.376,0.136,0.187,8.3
'2022/8/10/9:49:40',1.379,0.138,0.190,10.4
'2022/8/10/9:49:43',1.376,0.138,0.190,10.4
'2022/8/10/9:49:46',1.377,0.138,0.190,10.4
'2022/8/10/9:49:49',1.376,0.138,0.190,10.4
'2022/8/10/9:49:52',1.377,0.139,0.191,8.3
'2022/8/10/9:49:55',1.376,0.136,0.187,10.4
'2022/8/10/9:49:58',1.376,0.138,0.190,10.4
'2022/8/10/9:50:1',1.375,0.138,0.190,10.4
'2022/8/10/9:50:4',1.376,0.136,0.187,12.5
'2022/8/10/9:50:7',1.375,0.136,0.187,12.5
'2022/8/10/9:50:10',1.376,0.136,0.187,12.5
'2022/8/10/9:50:13',1.376,0.138,0.190,12.5
'2022/8/10/9:50:16',1.376,0.138,0.190,12.5
'2022/8/10/9:50:19',1.376,0.135,0.186,12.5
'2022/8/10/9:50:22',1.376,0.136,0.187,12.5
'2022/8/10/9:50:25',1.377,0.138,0.190,10.4
'2022/8/10/9:50:28',1.376,0.138,0.190,10.4
'2022/8/10/9:50:31',1.376,0.139,0.191,10.4
'2022/8/10/9:50:34',1.376,0.138,0.190,10.4
'2022/8/10/9:50:37',1.376,0.138,0.190,10.4
'2022/8/10/9:50:40',1.376,0.138,0.190,10.4
'2022/8/10/9:50:43',1.376,0.138,0.190,10.4
'2022/8/10/9:50:46',1.375,0.136,0.187,8.3
'2022/8/10/9:50:49',1.375,0.139,0.191,10.4
'2022/8/10/9:50:52',1.375,0.138,0.190,10.4
'2022/8/10/9:50:55',1.375,0.138,0.190,10.4
'2022/8/10/9:50:57',1.375,0.136,0.187,10.4
'2022/8/10/9:51:0',1.375,0.138,0.190,10.4
'2022/8/10/9:51:3',1.376,0.139,0.191,8.3
'2022/8/10/9:51:6',1.375,0.136,0.187,10.4
'2022/8/10/9:51:9',1.375,0.138,0.190,10.4
'2022/8/10/9:51:12',1.375,0.139,0.191,10.4
'2022/8/10/9:51:15',1.375,0.136,0.187,10.4
'2022/8/10/9:51:18',1.375,0.138,0.190,10.4
'2022/8/10/9:51:21',1.375,0.138,0.190,10.4
'2022/8/10/9:51:24',1.374,0.138,0.190,10.4
'2022/8/10/9:51:26',1.375,0.138,0.190,10.4
'2022/8/10/9:51:29',1.375,0.138,0.190,10.4
'2022/8/10/9:51:32',1.375,0.138,0.190,10.4
'2022/8/10/9:51:35',1.375,0.136,0.187,10.4
'2022/8/10/9:51:38',1.374,0.139,0.191,12.5
'2022/8/10/9:51:41',1.375,0.138,0.190,14.6
'2022/8/10/9:51:44',1.375,0.136,0.187,14.6
'2022/8/10/9:51:47',1.375,0.138,0.190,14.6
'2022/8/10/9:51:50',1.375,0.136,0.187,14.6
'2022/8/10/9:51:53',1.375,0.136,0.187,14.6
'2022/8/10/9:51:56',1.375,0.136,0.187,14.6
'2022/8/10/9:51:59',1.375,0.138,0.190,14.6
'2022/8/10/9:52:2',1.375,0.136,0.187,14.6
'2022/8/10/9:52:5',1.374,0.136,0.187,14.6
'2022/8/10/9:52:9',1.375,0.138,0.190,12.5
'2022/8/10/9:52:12',1.375,0.138,0.190,12.5
'2022/8/10/9:52:15',1.374,0.138,0.190,12.5
'2022/8/10/9:52:18',1.373,0.136,0.187,10.4
'2022/8/10/9:52:21',1.374,0.138,0.190,8.3
'2022/8/10/9:52:24',1.374,0.139,0.191,10.4
'2022/8/10/9:52:27',1.373,0.136,0.187,8.3
'2022/8/10/9:52:30',1.374,0.138,0.190,10.4
'2022/8/10/9:52:33',1.375,0.138,0.190,10.4
'2022/8/10/9:52:36',1.374,0.138,0.190,10.4
'2022/8/10/9:52:39',1.373,0.136,0.187,8.3
'2022/8/10/9:52:42',1.373,0.138,0.189,10.4
'2022/8/10/9:52:45',1.374,0.138,0.190,8.3
'2022/8/10/9:52:49',1.373,0.138,0.189,10.4
'2022/8/10/9:52:52',1.373,0.138,0.189,10.4
'2022/8/10/9:52:55',1.374,0.138,0.190,8.3
'2022/8/10/9:52:58',1.373,0.136,0.187,10.4
'2022/8/10/9:53:1',1.375,0.138,0.190,8.3
'2022/8/10/9:53:4',1.374,0.136,0.187,10.4
'2022/8/10/9:53:7',1.373,0.138,0.189,12.5
'2022/8/10/9:53:10',1.373,0.138,0.189,12.5
'2022/8/10/9:53:14',1.373,0.138,0.189,12.5
'2022/8/10/9:53:17',1.373,0.138,0.189,12.5
'2022/8/10/9:53:20',1.373,0.138,0.189,12.5
'2022/8/10/9:53:23',1.373,0.136,0.187,12.5
'2022/8/10/9:53:26',1.373,0.138,0.189,12.5
'2022/8/10/9:53:29',1.373,0.136,0.187,12.5
'2022/8/10/9:53:32',1.373,0.138,0.189,12.5
'2022/8/10/9:53:36',1.373,0.136,0.187,12.5
'2022/8/10/9:53:39',1.373,0.138,0.189,12.5
'2022/8/10/9:53:42',1.373,0.136,0.187,12.5
'2022/8/10/9:53:45',1.373,0.136,0.187,12.5
'2022/8/10/9:53:48',1.373,0.136,0.187,12.5
'2022/8/10/9:53:52',1.373,0.138,0.189,12.5
'2022/8/10/9:53:55',1.373,0.136,0.187,12.5
'2022/8/10/9:53:58',1.371,0.139,0.191,14.6
'2022/8/10/9:54:1',1.371,0.139,0.191,14.6
'2022/8/10/9:54:5',1.371,0.138,0.189,14.6
'2022/8/10/9:54:8',1.373,0.134,0.184,16.7
'2022/8/10/9:54:11',1.371,0.136,0.186,18.8
'2022/8/10/9:54:15',1.371,0.135,0.185,18.8
'2022/8/10/9:54:18',1.373,0.138,0.189,16.7
'2022/8/10/9:54:21',1.370,0.136,0.186,14.6
'2022/8/10/9:54:24',1.371,0.136,0.186,14.6
'2022/8/10/9:54:28',1.371,0.138,0.189,14.6
'2022/8/10/9:54:31',1.370,0.136,0.186,12.5
'2022/8/10/9:54:34',1.373,0.136,0.187,10.4
'2022/8/10/9:54:37',1.371,0.136,0.186,8.3
'2022/8/10/9:54:40',1.373,0.138,0.189,10.4
'2022/8/10/9:54:44',1.371,0.136,0.186,8.3
'2022/8/10/9:54:47',1.370,0.136,0.186,10.4
'2022/8/10/9:54:50',1.371,0.136,0.186,10.4
'2022/8/10/9:54:53',1.371,0.136,0.186,10.4
'2022/8/10/9:54:57',1.370,0.136,0.186,10.4
'2022/8/10/9:55:0',1.370,0.136,0.186,10.4
'2022/8/10/9:55:3',1.371,0.138,0.189,8.3
'2022/8/10/9:55:6',1.370,0.139,0.190,10.4
'2022/8/10/9:55:10',1.371,0.136,0.186,12.5
'2022/8/10/9:55:13',1.370,0.136,0.186,12.5
'2022/8/10/9:55:16',1.371,0.136,0.186,12.5
'2022/8/10/9:55:19',1.371,0.136,0.186,12.5
'2022/8/10/9:55:23',1.370,0.136,0.186,12.5
'2022/8/10/9:55:26',1.370,0.138,0.189,12.5
'2022/8/10/9:55:29',1.370,0.136,0.186,12.5
'2022/8/10/9:55:33',1.370,0.138,0.189,12.5
'2022/8/10/9:55:36',1.370,0.136,0.186,12.5
'2022/8/10/9:55:39',1.370,0.136,0.186,12.5
'2022/8/10/9:55:42',1.370,0.136,0.186,12.5
'2022/8/10/9:55:46',1.370,0.138,0.189,12.5
'2022/8/10/9:55:49',1.369,0.136,0.186,10.4
'2022/8/10/9:55:52',1.369,0.136,0.186,10.4
'2022/8/10/9:55:56',1.369,0.138,0.189,10.4
'2022/8/10/9:55:59',1.370,0.136,0.186,12.5
'2022/8/10/9:56:2',1.370,0.135,0.185,12.5
'2022/8/10/9:56:6',1.369,0.138,0.189,14.6
'2022/8/10/9:56:9',1.370,0.136,0.186,16.7
'2022/8/10/9:56:13',1.370,0.136,0.186,16.7
'2022/8/10/9:56:16',1.369,0.138,0.189,18.8
'2022/8/10/9:56:19',1.367,0.136,0.186,16.7
'2022/8/10/9:56:23',1.369,0.136,0.186,16.7
'2022/8/10/9:56:27',1.369,0.136,0.186,16.7
'2022/8/10/9:56:30',1.369,0.136,0.186,16.7
'2022/8/10/9:56:34',1.369,0.136,0.186,16.7
'2022/8/10/9:56:37',1.369,0.138,0.189,16.7
'2022/8/10/9:56:41',1.367,0.135,0.185,14.6
'2022/8/10/9:56:44',1.369,0.138,0.189,12.5
'2022/8/10/9:56:47',1.369,0.138,0.189,12.5
'2022/8/10/9:56:51',1.369,0.136,0.186,12.5
'2022/8/10/9:56:54',1.367,0.138,0.189,14.6
'2022/8/10/9:56:58',1.369,0.136,0.186,16.7
'2022/8/10/9:57:1',1.367,0.138,0.189,18.8
'2022/8/10/9:57:5',1.369,0.135,0.185,20.8
'2022/8/10/9:57:8',1.366,0.136,0.186,22.9
'2022/8/10/9:57:11',1.369,0.136,0.186,22.9
'2022/8/10/9:57:15',1.369,0.136,0.186,22.9
'2022/8/10/9:57:18',1.367,0.135,0.185,20.8
'2022/8/10/9:57:22',1.369,0.136,0.186,18.8
'2022/8/10/9:57:26',1.367,0.135,0.185,16.7
'2022/8/10/9:57:30',1.369,0.136,0.186,14.6
'2022/8/10/9:57:33',1.369,0.136,0.186,14.6
'2022/8/10/9:57:37',1.367,0.135,0.185,12.5
'2022/8/10/9:57:40',1.367,0.136,0.186,12.5
'2022/8/10/9:57:44',1.367,0.138,0.189,12.5
'2022/8/10/9:57:47',1.367,0.136,0.186,12.5
'2022/8/10/9:57:51',1.367,0.136,0.186,12.5
'2022/8/10/9:57:54',1.367,0.136,0.186,12.5
'2022/8/10/9:57:58',1.367,0.138,0.189,12.5
'2022/8/10/9:58:1',1.367,0.136,0.186,12.5
'2022/8/10/9:58:5',1.367,0.136,0.186,12.5
'2022/8/10/9:58:8',1.367,0.135,0.185,12.5
'2022/8/10/9:58:12',1.366,0.136,0.186,14.6
'2022/8/10/9:58:15',1.367,0.136,0.186,14.6
'2022/8/10/9:58:19',1.367,0.134,0.183,14.6
'2022/8/10/9:58:22',1.367,0.135,0.185,14.6
'2022/8/10/9:58:26',1.367,0.136,0.186,14.6
'2022/8/10/9:58:30',1.366,0.136,0.186,14.6
'2022/8/10/9:58:33',1.366,0.136,0.186,14.6
'2022/8/10/9:58:37',1.366,0.136,0.186,14.6
'2022/8/10/9:58:40',1.366,0.138,0.189,14.6
'2022/8/10/9:58:44',1.367,0.136,0.186,16.7
'2022/8/10/9:58:47',1.366,0.136,0.186,16.7
'2022/8/10/9:58:51',1.365,0.136,0.186,16.7
'2022/8/10/9:58:55',1.366,0.138,0.189,14.6
'2022/8/10/9:58:58',1.365,0.136,0.186,12.5
'2022/8/10/9:59:2',1.366,0.135,0.184,14.6
'2022/8/10/9:59:6',1.365,0.136,0.186,16.7
'2022/8/10/9:59:10',1.366,0.138,0.189,14.6
'2022/8/10/9:59:13',1.364,0.136,0.186,12.5
'2022/8/10/9:59:17',1.365,0.136,0.186,12.5
'2022/8/10/9:59:21',1.365,0.136,0.186,12.5
'2022/8/10/9:59:25',1.365,0.136,0.186,12.5
'2022/8/10/9:59:29',1.365,0.136,0.186,12.5
'2022/8/10/9:59:32',1.365,0.136,0.186,12.5
'2022/8/10/9:59:36',1.365,0.136,0.186,12.5
'2022/8/10/9:59:40',1.365,0.138,0.188,12.5
'2022/8/10/9:59:44',1.366,0.136,0.186,14.6
'2022/8/10/9:59:48',1.365,0.136,0.186,14.6
'2022/8/10/9:59:52',1.365,0.136,0.186,14.6
'2022/8/10/9:59:55',1.365,0.138,0.188,14.6
'2022/8/10/9:59:59',1.363,0.136,0.185,12.5
'2022/8/10/10:00:3',1.364,0.136,0.186,10.4
'2022/8/10/10:00:7',1.365,0.138,0.188,8.3
'2022/8/10/10:00:11',1.366,0.136,0.186,10.4
'2022/8/10/10:00:15',1.365,0.136,0.186,10.4
'2022/8/10/10:00:19',1.365,0.138,0.188,10.4
'2022/8/10/10:00:23',1.364,0.136,0.186,8.3
'2022/8/10/10:00:26',1.365,0.136,0.186,10.4
'2022/8/10/10:00:30',1.364,0.136,0.186,10.4
'2022/8/10/10:00:34',1.363,0.135,0.184,8.3
'2022/8/10/10:00:38',1.365,0.136,0.186,10.4
'2022/8/10/10:00:42',1.364,0.136,0.186,10.4
'2022/8/10/10:00:46',1.365,0.135,0.184,12.5
'2022/8/10/10:00:50',1.364,0.136,0.186,14.6
'2022/8/10/10:00:54',1.365,0.136,0.186,14.6
'2022/8/10/10:00:58',1.365,0.136,0.186,14.6
'2022/8/10/10:01:2',1.364,0.138,0.188,16.7
'2022/8/10/10:01:6',1.364,0.136,0.186,16.7
'2022/8/10/10:01:10',1.364,0.136,0.186,16.7
'2022/8/10/10:01:14',1.364,0.136,0.186,16.7
'2022/8/10/10:01:18',1.363,0.136,0.185,14.6
'2022/8/10/10:01:21',1.363,0.136,0.185,14.6
'2022/8/10/10:01:25',1.364,0.136,0.186,12.5
'2022/8/10/10:01:29',1.364,0.136,0.186,12.5
'2022/8/10/10:01:33',1.364,0.136,0.186,12.5
'2022/8/10/10:01:37',1.364,0.135,0.184,12.5
'2022/8/10/10:01:41',1.363,0.134,0.183,10.4
'2022/8/10/10:01:45',1.363,0.136,0.185,10.4
'2022/8/10/10:01:49',1.363,0.135,0.184,10.4
'2022/8/10/10:01:53',1.364,0.135,0.184,10.4
'2022/8/10/10:01:57',1.361,0.138,0.188,12.5
'2022/8/10/10:02:1',1.363,0.135,0.184,14.6
'2022/8/10/10:02:5',1.363,0.136,0.185,14.6
'2022/8/10/10:02:9',1.363,0.135,0.184,14.6
'2022/8/10/10:02:13',1.363,0.136,0.185,14.6
'2022/8/10/10:02:17',1.361,0.136,0.185,14.6
'2022/8/10/10:02:22',1.363,0.138,0.188,12.5
'2022/8/10/10:02:26',1.363,0.135,0.184,12.5
'2022/8/10/10:02:30',1.363,0.136,0.185,12.5
'2022/8/10/10:02:34',1.363,0.136,0.185,12.5
'2022/8/10/10:02:38',1.363,0.135,0.184,12.5
'2022/8/10/10:02:42',1.361,0.135,0.184,12.5
'2022/8/10/10:02:46',1.361,0.136,0.185,12.5
'2022/8/10/10:02:50',1.361,0.136,0.185,12.5
'2022/8/10/10:02:54',1.361,0.135,0.184,12.5
